0.388817071915	22	1	14	5	4	14
0.156874895096	8	1	6	1	2	6
0.258378982544	14	1	12	1	2	2
0.0348880290985	1	1	0	1	1	0
0.141091823578	7	1	6	1	1	4
0.143759012222	7	1	6	1	1	5
0.406045913696	22	1	14	7	2	10
0.211613178253	11	1	7	3	2	3
0.270598173141	14	1	8	4	3	7
0.477184057236	24	1	17	6	2	11
0.326215982437	16	1	11	4	2	6
0.255756139755	12	1	9	3	1	7
0.156497001648	7	1	4	2	2	2
0.15744304657	7	1	4	2	2	2
0.309796094894	15	1	13	1	2	7
0.337704896927	16	1	12	4	1	6
0.0786550045013	3	1	2	1	1	0
0.312389850616	15	1	12	2	2	6
0.434211969376	21	1	18	3	1	10
0.530834913254	25	1	15	6	5	9
0.942513942719	45	1	32	10	4	19
0.285806894302	13	1	9	3	2	5
0.807272195816	38	1	31	6	2	24
0.331246852875	15	1	9	4	3	7
0.10644698143	4	1	3	1	1	0
1.20089006424	56	1	43	9	5	23
0.239540100098	10	1	7	2	2	1
1.02764201164	47	1	38	6	4	19
0.211564064026	9	1	5	3	2	2
0.601776123047	27	1	20	6	2	11
0.150294780731	6	1	4	2	1	1
0.424486875534	19	1	15	2	3	3
0.688893079758	28	1	20	3	6	12
1.3525788784	50	1	33	11	7	23
0.495085954666	17	1	12	3	3	7
0.986304044724	35	1	22	8	6	9
1.2480661869	39	1	29	6	5	14
0.993702888489	34	1	26	6	3	12
0.404086112976	13	1	10	3	1	6
1.94167995453	66	1	50	11	6	32
0.763467073441	25	1	18	3	5	11
1.42247891426	47	1	35	9	4	17
1.39275383949	45	1	36	5	5	25
0.516673803329	16	1	10	5	2	6
1.34791707993	43	1	37	4	3	22
1.72625803947	53	1	37	11	6	18
0.473333120346	14	1	7	6	2	4
0.60290813446	18	1	11	4	4	5
0.0624630451202	1	1	0	1	1	0
0.250684976578	7	1	4	2	2	0
1.20251488686	37	1	28	7	3	15
1.9862549305	62	1	51	7	5	26
0.547738075256	16	1	10	2	5	7
1.19240093231	36	1	23	9	5	14
0.978410005569	29	1	20	6	4	14
0.918598890305	27	1	19	6	3	8
1.08524799347	32	1	21	8	4	11
1.12748193741	33	1	20	10	4	12
0.60546207428	17	1	13	3	2	6
2.07863402367	52	1	30	15	8	21
1.10737490654	27	1	20	5	3	11
0.883859872818	22	1	19	2	2	9
0.483105182648	13	1	10	2	2	4
1.03640389442	28	1	18	4	7	11
0.115126132965	2	1	1	1	1	0
1.82122015953	52	1	42	8	3	21
0.418886899948	11	1	8	2	2	3
2.16720199585	58	1	42	12	5	20
0.854069948196	23	1	17	4	3	8
0.563420057297	15	1	11	2	3	5
1.17356181145	32	1	20	7	6	12
1.00823497772	27	1	21	5	2	10
0.353857040405	8	1	5	2	2	0
1.50173997879	41	1	24	11	7	16
0.872741937637	23	1	15	3	6	11
0.868772029877	23	1	16	4	4	11
0.979448080063	26	1	19	5	3	8
1.40710401535	38	1	29	7	3	15
0.751327991486	19	1	13	4	3	4
0.365597009659	9	1	6	2	2	0
0.48638010025	12	1	7	3	3	2
0.469077825546	12	1	8	2	3	2
0.640612840652	16	1	13	2	2	4
1.73298788071	47	1	37	8	3	20
1.73772192001	46	1	31	10	6	14
0.72403216362	19	1	14	3	3	4
0.145770072937	3	1	2	1	1	0
1.53285813332	40	1	29	8	4	17
1.21914696693	32	1	19	9	5	11
2.40349984169	65	1	49	12	5	31
0.764348983765	20	1	13	3	5	5
0.457691907883	11	1	8	2	2	0
0.516034126282	13	1	10	2	2	2
0.878382205963	22	1	16	5	2	10
1.63553309441	44	1	33	8	4	16
0.729681015015	19	1	14	3	3	3
0.333474874496	8	1	5	2	2	0
0.397466182709	10	1	7	2	2	1
1.67839193344	42	1	29	11	3	16
0.665240049362	17	1	10	4	4	6
2.4281938076	61	1	40	16	6	25
0.530744075775	13	1	9	2	3	1
3.2344660759	85	1	57	21	8	29
0.711426973343	18	1	15	2	2	4
1.73302602768	46	1	30	9	8	14
2.17262291908	57	1	42	10	6	20
1.13015389442	29	1	21	5	4	3
1.8591940403	48	1	36	10	3	23
0.741164207458	19	1	14	4	2	6
1.69269919395	37	1	26	7	5	13
2.17612290382	57	1	34	19	5	25
2.02514910698	50	1	37	8	6	22
2.26496982574	39	1	28	6	6	16
7.4203710556	122	1	88	18	17	58
4.69121789932	73	1	51	15	8	31
1.52068305016	20	1	15	3	3	6
1.9270939827	31	1	20	7	5	5
0.242983102798	3	1	2	1	1	1
2.06194496155	33	1	25	5	4	9
1.16408705711	18	1	14	3	2	4
1.46095705032	23	1	18	2	4	9
4.93258786201	80	1	60	15	6	30
0.544959068298	8	1	5	2	2	0
2.47493290901	39	1	30	7	3	14
1.48953986168	23	1	17	5	2	8
1.79473304749	28	1	16	10	3	12
3.00682783127	48	1	34	10	5	18
1.993475914	31	1	20	7	5	8
0.293399095535	3	1	2	1	1	0
1.3507130146	15	1	9	4	3	1
2.04672884941	31	1	20	7	5	13
3.50172901154	50	1	34	11	6	18
0.31235408783	3	1	2	1	1	0
4.41818094254	62	1	43	10	10	22
7.62287902832	119	1	86	24	10	46
2.49844789505	38	1	26	8	5	8
2.27948117256	34	1	24	7	4	8
1.69162082672	25	1	16	7	3	8
0.276242017746	3	1	2	1	1	0
2.032102108	29	1	21	6	3	13
4.35951805115	57	1	43	11	4	31
3.7376730442	56	1	42	11	4	20
1.51200580597	19	1	13	4	3	6
1.7409119606	19	1	14	3	3	5
2.44653892517	34	1	24	8	3	10
4.55532312393	63	1	46	11	7	29
1.29005789757	18	1	14	3	2	4
1.19943618774	16	1	11	3	3	1
1.27489590645	18	1	12	4	3	4
3.13228702545	44	1	30	10	5	14
0.405789136887	5	1	4	1	1	0
2.88102912903	41	1	30	8	4	13
3.44948196411	48	1	35	8	6	18
3.96041512489	54	1	45	7	3	23
1.86241388321	26	1	15	8	4	6
3.60856389999	51	1	32	13	7	20
2.55246806145	36	1	26	8	3	16
2.51239609718	36	1	23	9	5	10
4.85181689262	65	1	52	10	4	26
7.30158901215	101	3	78	16	8	50
2.13067388535	29	1	24	4	2	9
1.97306919098	23	3	18	3	3	0
2.31807994843	26	3	19	4	4	1
