0.000902891159058	11	1	9	1	2	6
0.000712871551514	10	1	7	2	2	8
0.000468015670776	3	1	2	1	1	0
0.000402927398682	2	1	1	1	1	0
0.00130081176758	19	1	12	3	5	12
0.00134587287903	20	1	15	3	3	7
0.00131106376648	20	1	14	6	1	14
0.00299096107483	46	1	34	8	5	24
0.00189900398254	31	1	20	10	2	16
0.00117301940918	15	1	12	3	1	10
0.000710964202881	8	1	5	1	3	6
0.00243902206421	38	1	30	3	6	22
0.00243806838989	25	1	16	5	5	14
0.00201201438904	32	1	25	5	3	20
0.00115203857422	17	1	10	3	5	7
0.00221800804138	35	1	23	9	4	18
0.000602006912231	6	1	5	1	1	3
0.00111317634583	11	1	8	3	1	4
0.000962018966675	10	1	4	5	2	4
0.00074315071106	8	1	7	1	1	4
0.000435829162598	4	1	1	1	3	2
0.00331807136536	56	1	41	11	5	32
0.000854969024658	10	1	7	1	3	6
0.000449895858765	6	1	5	1	1	5
0.00215101242065	26	1	19	6	2	12
0.00331902503967	57	1	43	11	4	36
0.000661849975586	5	1	4	1	1	0
0.000980138778687	15	1	14	1	1	6
0.00459408760071	79	1	55	16	9	39
0.000432968139648	5	1	4	1	1	2
0.000916957855225	11	1	9	2	1	5
0.00163793563843	27	1	14	11	3	11
0.00206208229065	32	1	25	4	4	17
0.00202608108521	33	1	22	9	3	21
0.00273489952087	44	1	35	8	2	29
0.00148296356201	24	1	16	6	3	14
0.000895023345947	11	1	8	3	1	7
0.00107192993164	16	1	11	4	2	8
0.00381183624268	62	1	45	10	8	40
0.00513887405396	85	1	66	13	7	51
0.00241684913635	40	1	30	9	2	25
0.00303483009338	50	1	34	11	6	25
0.00384497642517	64	1	50	8	7	38
0.002277135849	36	1	29	5	3	18
0.00214314460754	33	1	21	8	5	18
0.00190210342407	30	1	20	5	6	16
0.00750589370728	130	1	100	24	7	79
0.00237083435059	34	1	24	7	4	17
0.00669384002686	113	1	84	20	10	63
0.00338006019592	55	1	39	13	4	34
0.00283408164978	44	1	34	8	3	26
0.00511980056763	78	1	62	13	4	47
0.00303792953491	45	1	31	10	5	21
0.00261688232422	41	1	28	10	4	22
0.00347399711609	52	1	36	10	7	22
0.00479698181152	80	1	60	17	4	42
0.00232410430908	36	1	24	10	3	19
0.00202488899231	31	1	22	5	5	18
0.00234389305115	28	1	21	6	2	13
0.000773191452026	12	1	7	3	3	7
0.00327205657959	50	1	37	6	8	29
0.00203418731689	32	1	23	5	5	15
0.00123596191406	15	1	8	5	3	5
0.00128197669983	14	1	8	2	5	5
0.00306797027588	47	1	37	7	4	26
0.00156903266907	24	1	18	5	2	10
0.00668907165527	109	1	78	28	4	63
0.000726938247681	11	1	6	5	1	9
0.00409483909607	64	1	48	12	5	34
0.00148797035217	24	1	18	5	2	10
0.0096161365509	151	1	117	26	9	86
0.00311398506165	51	1	39	8	5	22
0.00406908988953	65	1	46	11	9	39
0.00175189971924	19	1	12	5	3	7
0.00328779220581	53	1	36	11	7	18
0.00288987159729	44	1	33	7	5	27
0.0028600692749	45	1	35	6	5	23
0.00212502479553	34	1	23	8	4	17
0.00184202194214	27	1	18	2	8	12
0.00439381599426	73	1	47	15	12	41
0.00412392616272	71	1	43	19	10	39
0.00598192214966	101	1	73	21	8	54
0.00324392318726	52	1	39	11	3	25
0.00285792350769	47	1	35	6	7	25
0.00534296035767	84	1	63	16	6	50
0.000407934188843	5	1	2	3	1	2
0.00495600700378	81	1	57	19	6	54
0.00177311897278	27	1	18	5	5	11
0.00165295600891	26	1	17	6	4	12
0.00261402130127	39	1	29	8	3	16
0.00111103057861	14	1	10	4	1	9
0.0028829574585	38	1	27	8	4	14
0.00145411491394	21	1	14	5	3	8
0.00210499763489	34	1	23	2	10	20
0.00276899337769	39	1	29	5	6	15
0.00275707244873	44	1	32	10	3	23
0.00176095962524	26	1	20	3	4	13
0.00674605369568	106	1	82	20	5	63
0.00139808654785	21	1	17	3	2	9
0.00562596321106	94	1	65	25	5	56
0.00447297096252	71	1	49	15	8	34
0.00151109695435	23	1	12	9	3	10
0.00275802612305	45	1	31	7	8	19
0.00123500823975	18	1	12	3	4	6
0.00211095809937	33	1	25	4	5	15
0.00262999534607	42	1	31	6	6	16
0.00211119651794	35	1	24	7	5	17
0.00128507614136	19	1	11	6	3	6
0.00197982788086	32	1	23	8	2	18
0.00355505943298	60	1	45	11	5	34
0.00217080116272	31	1	23	5	4	12
0.00518202781677	87	1	68	15	5	49
0.00121092796326	19	1	15	1	4	9
0.000549793243408	8	1	7	1	1	3
0.00331211090088	54	1	34	11	10	31
0.00731301307678	124	1	89	24	12	70
0.00560116767883	94	1	68	23	4	54
0.0013279914856	19	1	15	3	2	10
0.00646018981934	110	1	87	17	7	60
0.00341200828552	55	1	39	14	3	31
0.00134992599487	22	1	14	7	2	11
0.00240993499756	39	1	27	9	4	24
0.00348687171936	58	1	41	10	8	32
0.000670194625854	9	1	4	4	2	2
0.00496983528137	84	1	62	16	7	47
0.00402903556824	54	1	37	12	6	26
0.0029730796814	47	1	33	9	6	25
0.00548505783081	80	1	60	14	7	38
0.00335192680359	55	1	37	15	4	29
0.00326180458069	52	1	37	9	7	31
0.00687909126282	112	1	80	23	10	62
0.0029501914978	49	1	36	11	3	22
0.00397396087646	63	1	46	11	7	33
0.00056004524231	7	1	4	2	2	1
0.00154185295105	23	1	15	6	3	7
0.00208711624146	33	1	24	9	1	22
0.00692701339722	118	1	81	31	7	63
0.00160503387451	25	1	18	5	3	11
0.00260210037231	40	1	32	6	3	16
0.00407099723816	67	1	44	11	13	39
0.00328302383423	54	1	39	10	6	22
0.00429201126099	68	1	53	11	5	30
0.00059700012207	8	1	6	2	1	3
0.0025269985199	42	1	29	11	3	22
0.00365400314331	54	1	41	11	3	30
0.0049090385437	84	1	58	17	10	58
0.000527858734131	6	1	3	2	2	0
0.0034339427948	58	1	39	13	7	30
0.0043888092041	73	1	54	11	9	28
0.00524187088013	87	1	61	17	10	52
0.00310611724854	49	1	34	10	6	28
0.00304889678955	52	1	37	11	5	30
0.00267004966736	44	1	34	8	3	22
0.00335001945496	54	1	37	11	7	30
0.0030369758606	47	1	39	6	3	25
0.00206303596497	33	1	25	5	4	13
0.00154614448547	25	1	20	5	1	16
0.00114297866821	17	1	12	3	3	5
0.00354981422424	57	1	38	14	6	32
0.00322484970093	54	1	39	7	9	28
0.0023021697998	37	1	27	7	4	17
0.00499200820923	82	1	59	14	10	38
0.0042769908905	66	1	45	12	10	33
0.00276207923889	45	1	33	9	4	20
0.00287389755249	46	1	32	10	5	22
0.00294518470764	48	1	37	6	6	24
0.00358510017395	59	3	44	12	4	36
0.000592947006226	8	1	5	3	1	4
0.00863790512085	148	1	102	36	11	90
0.00312900543213	50	1	37	9	5	23
